編號,鄉鎮市區,土地位置建物門牌,租賃年月日,總額元,出租型態,租賃天數,主要用途,主要用途分類,租賃層次,租賃層次分類,總樓層數,建物型態,交易筆棟數-土地,交易筆棟數-建物,租賃住宅服務,有無管理組織,有無管理員,有無附傢俱,有無電梯,主要建材,主要建材分類,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,建物總面積平方公尺,單價元平方公尺,建築完成年月,屋齡,屋齡分類,附屬設備-冷氣,附屬設備-熱水器,附屬設備-洗衣機,附屬設備-電視機,附屬設備-冰箱,附屬設備-瓦斯或天然氣,附屬設備-有線電視,附屬設備-網路
RPXOMLOKIIJGFCA08CC,內湖區,臺北市內湖區內湖路一段６２９巷４０弄１２號四樓,2024-10-09,27000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,78.14,346,1981-10-15,42,40年以上,1,1,0,0,0,1,0,0
RPPNMLOKIIJGFDA27CC,信義區,臺北市信義區基隆路一段１４７巷５弄３２號４樓之１０,2024-10-09,19800,獨立套房,364,住家用,住宅類,四層,低樓層,6,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,36.769999999999996,538,1991-09-03,33,30-40年,1,1,1,1,1,0,0,0
RPUNMLOKIIJGFDA77CC,信義區,臺北市信義區永吉路２２５巷１６弄１２號４樓,2024-09-27,28000,整棟(戶)出租,180,住家用,住宅類,四層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,75.74,370,1979-08-07,45,40年以上,1,1,1,0,1,1,0,0
RPVNMLOKIIJGFDA87CC,南港區,臺北市南港區成福路１４３號四樓,2024-10-12,26000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,90.66,287,1980-12-16,43,40年以上,0,1,0,0,0,0,0,0
RPWNMLOKIIJGFDA97CC,南港區,臺北市南港區成福路１６８號４樓之８,2024-10-08,18000,獨立套房,364,住家用,住宅類,四層,低樓層,6,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,54.620000000000005,330,1995-06-27,29,20-30年,1,1,1,1,0,0,0,0
RPOOMLOKIIJGFDA27CC,信義區,臺北市信義區基隆路一段１８６號３樓之４,2024-10-09,50450,NA,729,住家用,住宅類,三層,低樓層,12,住宅大樓(11層含以上有電梯),0,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,0,0,0,0,104.62,482,1978-04-04,46,40年以上,1,0,0,0,0,0,0,0
RPPOMLOKIIJGFDA37CC,信義區,臺北市信義區忠孝東路４段５６９號７樓之二,2024-09-15,182500,獨立套房,29,集合住宅,住宅類,七層,低樓層,14,住宅大樓(11層含以上有電梯),0,1,一般轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,2,1,2,1,159.0,1148,2016-06-13,8,5-10年,1,1,1,1,1,1,1,1
RPQNMLOKIIJGFEA47CC,士林區,臺北市士林區基河路１２８號八樓之１２,2024-10-09,11500,獨立套房,297,住家用,住宅類,八層,低樓層,11,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,67.37,171,1996-09-16,28,20-30年,1,1,0,0,1,0,0,0
RPRNMLOKIIJGFEA57CC,北投區,臺北市北投區大興街５６號３樓,2024-09-22,35000,整棟(戶)出租,364,住家用,住宅類,三層,低樓層,6,華廈(10層含以下有電梯),0,1,社會住宅代管,1,0,1,1,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,115.41,303,1994-11-16,29,20-30年,1,1,0,0,0,1,0,0
RPSNMLOKIIJGFEA67CC,士林區,臺北市士林區社中街２５８號２樓,2024-09-20,14500,整棟(戶)出租,364,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,97.51,149,1981-01-31,43,40年以上,0,1,0,0,0,0,0,0
RPTNMLOKIIJGFEA77CC,士林區,臺北市士林區建業路３４之９號４樓,2024-10-04,13000,獨立套房,364,住家用,住宅類,四層,低樓層,4,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,26.57,489,2017-04-05,7,5-10年,1,1,0,0,1,0,0,0
RPXNMLOKIIJGFEA18CC,士林區,臺北市士林區延平北路六段３９２巷６號１０樓之１,2024-10-07,19000,獨立套房,364,住家用,住宅類,十層,低樓層,11,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,56.18000000000001,338,2006-02-15,18,10-20年,1,1,1,0,1,1,0,0
RPOOMLOKIIJGFEA37CC,士林區,臺北市士林區忠義街１１７之３號,2024-09-24,46600,NA,364,住家用,住宅類,一層,低樓層,7,華廈(10層含以下有電梯),1,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,2,1,1,1,73.81,631,1984-12-05,39,30-40年,0,0,0,0,0,0,0,0
RPPOMLOKIIJGFEA47CC,士林區,臺北市士林區建業路３４之１１號４樓,2024-10-09,13000,獨立套房,637,住家用,住宅類,四層,低樓層,4,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,25.1,518,2017-04-05,7,5-10年,1,1,0,0,1,0,0,0
RPSOMLOKIIJGFEA77CC,北投區,臺北市北投區溫泉路３７巷３０號十三樓之７,2024-10-12,13500,獨立套房,364,住家用,住宅類,十三層,中樓層,13,住宅大樓(11層含以上有電梯),2,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,30.78,439,2005-11-11,18,10-20年,1,1,0,0,1,1,0,0
RPTOMLOKIIJGFEA87CC,士林區,臺北市士林區忠誠路２段１６０巷１２號５樓,2024-09-16,32000,整棟(戶)出租,364,住家用,住宅類,五層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,108.55,295,1984-11-10,39,30-40年,1,1,1,1,1,0,0,0
RPRNMLOKIIJGFFA67CC,大安區,臺北市大安區和平東路一段８５巷１２號５樓之１,2024-10-08,19000,獨立套房,364,住家用,住宅類,五層,低樓層,7,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,47.3,402,2005-11-24,18,10-20年,1,1,1,1,1,0,0,0
RPSNMLOKIIJGFFA77CC,大安區,臺北市大安區通化街１６５巷３７號１樓,2024-10-09,15000,整棟(戶)出租,364,住家用,住宅類,一層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,2,2,1,1,66.09,227,1981-02-03,43,40年以上,1,1,0,0,0,0,0,0
RPPNMLPKIIJGFAA07CC,中正區,臺北市中正區詔安街２６巷１０弄１號二樓,2024-10-10,28500,整棟(戶)出租,364,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,75.67999999999999,377,1981-04-20,43,40年以上,1,1,1,0,1,1,0,0
RPSNMLPKIIJGFAA37CC,文山區,臺北市文山區興隆路二段９６巷２弄３號二樓,2024-10-11,30000,整棟(戶)出租,364,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,97.91,306,1979-05-18,45,40年以上,1,1,0,0,0,1,0,0
RPUNMLPKIIJGFAA57CC,中正區,臺北市中正區汀州路三段３１號６樓,2024-09-26,70000,整棟(戶)出租,146,集合住宅,住宅類,六層,低樓層,13,住宅大樓(11層含以上有電梯),0,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,2,2,2,1,111.17,630,2020-01-15,4,新屋,0,0,0,0,0,0,0,0
RPXNMLPKIIJGFAA87CC,中正區,臺北市中正區林森南路１３７號３樓,2024-10-07,15500,獨立套房,364,住家用,住宅類,三層,低樓層,12,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,27.169999999999998,570,2000-11-03,23,20-30年,1,1,1,0,1,0,0,0
RPRNMLPKIIJGFBA37CC,大同區,臺北市大同區延平北路二段２４７巷２５號２樓之７,2024-10-09,18000,獨立套房,364,住家用,住宅類,二層,低樓層,7,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,33.480000000000004,538,2007-12-12,16,10-20年,1,1,1,1,1,0,0,0
RPUNMLPKIIJGFBA67CC,萬華區,臺北市萬華區國興路１２號十樓,2024-10-11,14000,整棟(戶)出租,729,住家用,住宅類,十層,低樓層,12,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,0,1,1,鋼筋混凝土造,鋼筋混凝土造類,2,1,1,1,59.84,234,1979-04-03,45,40年以上,1,1,1,1,1,1,0,0
RPVNMLPKIIJGFBA77CC,萬華區,臺北市萬華區漢中街１４７巷５號十樓之７,2024-09-20,14500,獨立套房,364,住家用,住宅類,十層,低樓層,11,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,21.57,672,1982-03-24,42,40年以上,1,1,1,0,1,0,0,0
RPTOMLPKIIJGFBA67CC,萬華區,臺北市萬華區萬大路１３７巷４３號五樓,2024-10-08,18000,整棟(戶)出租,364,住家用,住宅類,五層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,45.88,392,1975-05-08,49,40年以上,1,1,1,0,1,0,0,0
RPWOMLPKIIJGFBA97CC,大同區,臺北市大同區民生西路１９１號１３樓,2024-09-21,80000,整棟(戶)出租,364,住家用,住宅類,十三層,中樓層,15,住宅大樓(11層含以上有電梯),0,1,NA,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,4,2,2,1,168.05,476,2011-05-10,13,10-20年,1,1,1,1,1,1,0,0
RPQPMLPKIIJGFBA47CC,萬華區,臺北市萬華區東園街１４５之１號四樓,2024-10-11,24000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,106.71,225,1976-10-07,48,40年以上,1,1,0,0,0,1,0,0
RPRPMLPKIIJGFBA57CC,萬華區,臺北市萬華區長泰街３０８巷１７號４樓,2024-09-20,18000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,加強磚造,加強磚造類,3,2,1,1,78.84,228,1969-08-11,55,40年以上,1,1,1,1,1,0,0,0
RPQNMLPKIIJGFCA37CC,內湖區,臺北市內湖區康寧路三段１８７號８樓,2024-09-25,37000,整棟(戶)出租,729,住家用,住宅類,八層,低樓層,9,華廈(10層含以下有電梯),0,1,NA,1,0,0,1,鋼筋混凝土造,鋼筋混凝土造類,2,1,1,1,68.49000000000001,540,2015-10-30,8,5-10年,0,0,0,0,0,0,0,0
RPTOMLPKIIJGFCA77CC,中山區,臺北市中山區南京東路二段１８８號五樓,2024-09-20,68000,整棟(戶)出租,729,住家用,住宅類,五層,低樓層,15,住宅大樓(11層含以上有電梯),0,1,NA,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,136.03,500,2010-05-28,14,10-20年,1,1,1,1,1,1,0,0
RPSPMLPKIIJGFCA77CC,中山區,臺北市中山區林森北路８５巷６２號５樓之２,2024-09-27,22000,整棟(戶)出租,729,住家用,住宅類,五層,低樓層,8,華廈(10層含以下有電梯),0,1,NA,1,0,0,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,35.7,616,2008-09-25,16,10-20年,0,0,0,0,0,0,0,0
RPTPMLPKIIJGFCA87CC,中山區,臺北市中山區德惠街１０號十一樓,2024-09-30,25000,獨立套房,364,住家用,住宅類,十一層,中樓層,12,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,36.08,693,2004-02-11,20,10-20年,1,1,1,1,1,0,0,0
RPUPMLPKIIJGFCA97CC,中山區,臺北市中山區吉林路４７之３號,2024-09-27,83496,NA,456,住家用,住宅類,一層,低樓層,6,公寓(5樓含以下無電梯),0,1,NA,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,0,0,0,0,138.64,602,1996-02-01,28,20-30年,0,0,0,0,0,0,0,0
RPWPMLPKIIJGFCA18CC,內湖區,臺北市內湖區文德路１００號四樓之５,2024-10-09,22000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,10,華廈(10層含以下有電梯),0,1,NA,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,56.67,388,1996-02-06,28,20-30年,1,1,0,0,1,0,0,0
RPSQMLPKIIJGFCA87CC,中山區,臺北市中山區錦州街５０號６樓之１８,2024-10-15,23000,獨立套房,364,住家用,住宅類,六層,低樓層,13,住宅大樓(11層含以上有電梯),0,1,社會住宅代管,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,50.65,454,1984-09-27,40,30-40年,1,1,1,1,1,1,0,0
RPUQMLPKIIJGFCA08CC,中山區,臺北市中山區吉林路２２巷２１號四樓,2024-10-04,21000,整棟(戶)出租,250,住家用,住宅類,四層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,0,1,1,74.95,280,1975-02-26,49,40年以上,1,1,1,0,1,1,0,0
RPVQMLPKIIJGFCA18CC,中山區,臺北市中山區林森北路２５９巷９號七樓之２３,2024-10-11,13800,獨立套房,364,住家用,住宅類,七層,低樓層,7,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,30.98,445,1984-09-22,40,30-40年,1,1,1,1,1,0,1,1
RPWQMLPKIIJGFCA28CC,中山區,臺北市中山區民生東路一段７０巷７號三樓之２,2024-10-04,19000,獨立套房,364,住家用,住宅類,三層,低樓層,7,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,34.21,555,2007-09-12,17,10-20年,1,1,1,1,1,0,0,0
RPORMLPKIIJGFCA57CC,內湖區,臺北市內湖區內湖路一段２８５巷６９弄１３８號４樓,2024-09-25,25000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,79.79,313,1983-03-31,41,40年以上,1,1,1,1,1,0,0,0
RPQRMLPKIIJGFCA77CC,內湖區,臺北市內湖區內湖路一段４２７號二樓,2024-09-23,38000,NA,456,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),1,1,NA,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,1,2,2,1,107.63,353,1978-05-18,46,40年以上,0,0,0,0,0,1,0,0
RPPNMLPKIIJGFDA37CC,信義區,臺北市信義區信義路五段１２７號１７樓之１４,2024-09-25,45000,整棟(戶)出租,364,住家用,住宅類,十七層,中樓層,19,住宅大樓(11層含以上有電梯),0,1,NA,1,1,0,1,鋼骨造,鋼骨類,2,1,1,1,91.41,492,2006-12-29,17,10-20年,0,0,0,0,0,0,0,0
RPQNMLPKIIJGFDA47CC,南港區,臺北市南港區玉成街２５３號３樓,2024-10-01,31000,整棟(戶)出租,820,住家用,住宅類,三層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,100.0,310,1984-02-24,40,30-40年,1,1,0,0,0,0,0,0
RPRNMLPKIIJGFDA57CC,松山區,臺北市松山區撫遠街３６９巷３０號４樓,2024-10-11,18000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,2,2,1,1,65.07,277,1972-05-19,52,40年以上,1,1,1,0,0,1,0,0
RPSNMLPKIIJGFDA67CC,松山區,臺北市松山區八德路四段７２巷１６弄１４號６樓,2024-10-10,15000,獨立套房,364,住家用,住宅類,六層,低樓層,6,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,34.22,438,1990-11-17,33,30-40年,1,1,1,1,1,0,0,0
RPUNMLPKIIJGFDA87CC,信義區,臺北市信義區基隆路一段３５０號３樓之７７,2024-10-11,14000,獨立套房,364,住家用,住宅類,三層,低樓層,6,公寓(5樓含以下無電梯),0,1,社會住宅代管,1,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,40.85,343,1973-11-24,50,40年以上,1,1,0,0,1,1,0,0
RPVNMLPKIIJGFDA97CC,南港區,臺北市南港區經貿二路１５７巷５２號５樓,2024-09-28,105468,整棟(戶)出租,729,住家用,住宅類,五層,低樓層,23,住宅大樓(11層含以上有電梯),0,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,273.15,386,2012-07-16,12,10-20年,0,0,0,0,0,0,0,0
RPWNMLPKIIJGFDA08CC,松山區,臺北市松山區敦化北路１５５巷６６弄４１號１樓,2024-09-23,67000,NA,364,住家用,住宅類,一層,低樓層,6,華廈(10層含以下有電梯),0,1,NA,0,0,0,1,鋼筋混凝土造,鋼筋混凝土造類,0,1,2,1,159.45,420,1981-11-19,42,40年以上,0,0,0,0,0,0,0,0
RPXNMLPKIIJGFDA18CC,南港區,臺北市南港區昆陽街１７１巷４弄９號三樓之１３,2024-10-12,12000,獨立套房,364,住家用,住宅類,三層,低樓層,4,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,0,0,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,40.839999999999996,294,1976-06-24,48,40年以上,1,1,1,0,0,1,0,0
RPSNMLPKIIJGFEA77CC,北投區,臺北市北投區清江路２４５巷２２號,2024-09-18,18000,整棟(戶)出租,364,住家用,住宅類,全,透天厝,2,透天厝,0,1,社會住宅包租轉租,0,0,1,0,加強磚造,加強磚造類,2,1,1,1,117.32,153,1970-02-25,54,40年以上,0,1,0,0,0,0,0,0
RPOOMLPKIIJGFEA47CC,北投區,臺北市北投區自強街５巷６０號三樓,2024-09-30,25000,整棟(戶)出租,364,住家用,住宅類,三層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,2,2,1,1,68.51,365,1982-01-15,42,40年以上,1,1,1,0,1,0,0,0
RPQOMLPKIIJGFEA67CC,士林區,臺北市士林區建業路３４之１９號１樓,2024-10-11,13000,獨立套房,364,住家用,住宅類,一層,低樓層,4,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,24.18,538,2017-04-05,7,5-10年,1,1,0,0,1,0,0,0
RPTOMLPKIIJGFEA97CC,北投區,臺北市北投區知行路３３６號九樓之１０,2024-10-01,15000,獨立套房,364,住家用,住宅類,九層,低樓層,13,住宅大樓(11層含以上有電梯),0,1,社會住宅代管,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,0,1,1,68.31,220,1997-01-22,27,20-30年,1,1,0,0,0,1,0,0
RPUOMLPKIIJGFEA08CC,士林區,臺北市士林區天母西路３８巷８號３樓,2024-09-17,70000,整棟(戶)出租,729,住家用,住宅類,三層,低樓層,7,華廈(10層含以下有電梯),0,1,NA,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,2,2,2,1,91.09,768,2018-01-25,6,5-10年,1,1,1,1,1,1,0,0
RPVOMLPKIIJGFEA18CC,士林區,臺北市士林區葫蘆街７巷４號,2024-10-15,24000,整棟(戶)出租,364,住家用,住宅類,一層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,2,1,1,1,73.37,327,1971-12-20,52,40年以上,1,1,0,0,0,1,0,0
RPPNMLPKIIJGFFA57CC,大安區,臺北市大安區光復南路６８８號４樓,2024-09-26,65000,整棟(戶)出租,729,住家用,住宅類,四層,低樓層,14,住宅大樓(11層含以上有電梯),0,1,NA,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,2,2,1,1,103.25,630,2017-05-15,7,5-10年,0,0,0,0,0,0,0,0
RPPNMLQKIIJGFAA17CC,文山區,臺北市文山區一壽街２０巷２號３樓,2024-09-26,25000,整棟(戶)出租,364,住家用,住宅類,三層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅代管,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,104.55,239,1985-01-12,39,30-40年,1,1,1,1,0,1,0,0
RPQNMLQKIIJGFAA27CC,文山區,臺北市文山區木柵路二段１０９巷１１６號６樓,2024-09-23,23000,整棟(戶)出租,364,住家用,住宅類,六層,低樓層,8,華廈(10層含以下有電梯),0,1,社會住宅代管,1,0,1,1,鋼筋混凝土造,鋼筋混凝土造類,2,1,1,1,73.69,312,1993-12-06,30,20-30年,1,1,1,0,1,1,0,0
RPUNMLQKIIJGFAA67CC,文山區,臺北市文山區興隆路二段８６巷６號四樓,2024-10-11,24000,整棟(戶)出租,364,住家用,住宅類,四層,低樓層,4,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,加強磚造,加強磚造類,2,1,1,1,60.28,398,1969-06-17,55,40年以上,1,1,1,0,1,1,0,0
RPWNMLQKIIJGFAA87CC,文山區,臺北市文山區政大二街１７１巷６０號７樓,2024-10-09,30000,整棟(戶)出租,364,集合住宅,住宅類,七層,低樓層,8,華廈(10層含以下有電梯),0,1,社會住宅包租轉租,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,133.85,224,2003-01-14,21,20-30年,1,1,0,0,0,1,0,0
RPXNMLQKIIJGFAA97CC,文山區,臺北市文山區景文街１號１１樓之２,2024-10-01,14300,獨立套房,364,住家用,住宅類,十一層,中樓層,13,住宅大樓(11層含以上有電梯),0,1,社會住宅包租轉租,1,1,0,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,39.82,359,2004-11-05,19,10-20年,1,1,0,0,0,0,0,0
RPPOMLQKIIJGFAA27CC,文山區,臺北市文山區木新路二段１１４號２樓,2024-10-15,25000,整棟(戶)出租,364,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,2,1,109.76,228,1989-01-25,35,30-40年,1,1,0,0,0,0,0,0
RPPNMLQKIIJGFBA27CC,萬華區,臺北市萬華區環河南路二段２１號８樓,2024-09-23,60000,整棟(戶)出租,364,住家用,住宅類,八層,低樓層,24,住宅大樓(11層含以上有電梯),0,1,NA,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,2,2,1,1,89.31,672,2020-08-07,4,新屋,1,1,1,1,1,1,0,0
RPQNMLQKIIJGFBA37CC,萬華區,臺北市萬華區和平西路三段３０９巷１５弄９號三樓,2024-09-20,19900,整棟(戶)出租,364,住家用,住宅類,三層,低樓層,5,公寓(5樓含以下無電梯),0,1,社會住宅包租轉租,0,0,1,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,90.23,221,1977-01-28,47,40年以上,1,1,0,0,0,1,0,0
RPSNMLQKIIJGFBA57CC,大同區,臺北市大同區民樂街１５７號二樓,2024-09-23,21000,整棟(戶)出租,364,住家用,住宅類,二層,低樓層,7,華廈(10層含以下有電梯),0,1,社會住宅代管,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,3,1,2,1,159.12,132,2012-05-24,12,10-20年,1,1,0,0,0,1,0,0
RPVNMLQKIIJGFBA87CC,萬華區,臺北市萬華區國興路６６號５樓,2024-10-04,17000,整棟(戶)出租,364,住家用,住宅類,五層,低樓層,12,住宅大樓(11層含以上有電梯),0,1,社會住宅代管,1,1,1,1,鋼筋混凝土造,鋼筋混凝土造類,1,1,1,1,46.08,369,1979-04-03,45,40年以上,1,1,0,0,1,1,0,0
RPWNMLQKIIJGFBA97CC,大同區,臺北市大同區重慶北路三段９巷１７號二樓,2024-10-08,28000,整棟(戶)出租,1094,住家用,住宅類,二層,低樓層,5,公寓(5樓含以下無電梯),0,1,NA,0,0,0,0,鋼筋混凝土造,鋼筋混凝土造類,3,2,1,1,80.4,348,1985-12-12,38,30-40年,1,1,0,0,0,1,0,0
