"鄉鎮市區","總額元","租賃年月日","出租型態","總樓層數","建物型態","租賃住宅服務","租賃天數","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物總面積平方公尺","屋齡","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"士林區",29000,19619,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,102.72,44,1,1,0,0,1,0,0,1038.32603791208,460.533333333333,"淡水信義線",26880.3644824526,2119.63551754739,0.0730908799154273
"大同區",28000,19626,"未知",4,"公寓(5樓含以下無電梯)","未知",365,0,2,2,1,67.43,48,1,1,0,0,1,0,0,268.870406473744,480.3,"淡水信義線",29752.0329877392,1752.03298773924,0.0625726067049728
"大安區",17000,19625,"獨立套房",6,"華廈(10層含以下有電梯)","未知",273,1,1,1,1,27.57,15,1,1,1,1,0,1,0,645.533242542344,486.058823529412,"松山新店線",17213.7210034216,213.721003421637,0.0125718237306845
"大同區",22000,19627,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,1,1,77.76,48,1,1,0,0,1,0,0,705.027941309447,482.533333333333,"淡水信義線",20750.7267526835,1249.27324731651,0.056785147605296
"中正區",59272,19628,"整棟(戶)出租",6,"華廈(10層含以下有電梯)","未知",547,1,3,2,2,145.66,13,1,1,1,1,1,1,0,420.70843066552,430.964285714286,"淡水信義線",56408.1387311542,2863.86126884578,0.0483172706985723
"大同區",18000,19643,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",730,1,1,1,1,43.62,44,0,0,0,0,1,0,0,546.299430170997,442.633333333333,"松山新店線",18815.109531591,815.109531590973,0.0452838628661652
"中山區",14000,19643,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,1,0,1,29.13,40,1,1,1,1,0,0,0,418.717819528549,636.066666666667,"淡水信義線",14875.5233627276,875.523362727612,0.0625373830519723
"南港區",15000,19625,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,1,1,1,112.8,20,0,1,0,0,0,0,0,1665.59736887092,225.3,"文湖線",14468.7705336873,531.229466312685,0.035415297754179
"北投區",10000,19622,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,0,1,39.77,42,0,1,0,0,0,0,0,405.921055129338,303.95,"新北投支線",11676.4846469071,1676.48464690709,0.167648464690709
"士林區",25000,19625,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,2,1,2,120.82,28,1,1,1,1,1,0,0,1587.72051201091,300.782608695652,"淡水信義線",20920.6307874871,4079.36921251293,0.163174768500517
"中正區",19000,19643,"獨立套房",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",1095,0,1,1,1,42.6,48,0,1,1,0,1,0,0,393.362292294056,465,"松山新店線",14136.5888406388,4863.41115936116,0.25596900838743
"文山區",24000,19636,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,1,2,107.56,49,1,1,1,1,0,0,0,1789.30920173146,270.653846153846,"松山新店線",23195.7193979894,804.28060201064,0.0335116917504433
"文山區",19900,19646,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",151,0,2,1,1,87.21,41,1,1,0,0,1,0,0,1502.9132145992,271.7,"松山新店線",15894.3450022472,4005.65499775278,0.201289195866974
"大同區",30000,19628,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,2,2,1,100.8,39,1,1,0,0,1,0,0,697.093634342498,417.894736842105,"松山新店線",26067.0568924018,3932.9431075982,0.131098103586607
"中山區",14000,19626,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,0,1,34.73,31,1,1,0,0,0,0,0,628.294896381178,601.633333333333,"松山新店線",12800.9990101393,1199.0009898607,0.0856429278471931
"北投區",13000,19644,"獨立套房",13,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,26.09,17,1,1,0,0,1,0,0,345.508412734239,320.066666666667,"新北投支線",13216.0790996477,216.079099647701,0.0166214692036693
"大安區",57000,19642,"整棟(戶)出租",10,"華廈(10層含以下有電梯)","未知",365,1,2,2,1,104.52,6,1,1,1,1,1,0,0,339.940249705961,909.8,"板南線",62271.02807922,5271.02807921995,0.0924741768284201
"萬華區",12500,19632,"獨立套房",8,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,1,1,35.69,40,1,1,1,0,0,0,0,420.152169313167,354.6,"板南線",13130.6469760251,630.646976025117,0.0504517580820093
"信義區",22000,19628,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,2,1,1,64.03,40,1,1,0,0,1,0,0,401.373637691162,501.6,"淡水信義線",23966.1616267888,1966.16162678883,0.0893709830358558
"文山區",23000,19626,"整棟(戶)出租",8,"華廈(10層含以下有電梯)","社會住宅代管",365,1,2,1,1,73.69,29,1,1,1,0,1,0,0,998.611267433699,258.033333333333,"文湖線",20380.1815495322,2619.81845046782,0.11390515002034
"大同區",69000,19626,"分層出租",18,"住宅大樓(11層含以上有電梯)","未知",730,1,3,2,2,118.12,14,1,1,1,1,1,1,1,296.141766413864,650.166666666667,"淡水信義線",67132.7282214259,1867.27177857411,0.0270619098344074
"中山區",11000,19622,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",248,1,1,0,1,35.17,39,1,1,0,0,0,0,0,378.886829727274,461.6,"中和新蘆線",12270.5066496535,1270.50664965347,0.115500604513951
"南港區",19900,19631,"獨立套房",9,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,1,0,1,43.04,26,1,1,1,0,0,0,0,401.852837166956,481.375,"板南線",17496.4107065547,2403.58929344526,0.120783381580164
"信義區",19500,19625,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,40.85,49,1,1,1,1,0,0,0,434.36787762918,649.4,"淡水信義線",15788.7424341421,3711.25756585787,0.190320900813224
"士林區",13000,19643,"整棟(戶)出租",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",706,1,1,1,1,26.57,6,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",13063.8078607352,63.8078607352327,0.00490829697963328
"北投區",31000,19631,"整棟(戶)出租",29,"住宅大樓(11層含以上有電梯)","一般代管",273,1,3,2,2,137.11,15,1,1,1,1,0,1,1,123.310676652442,334.533333333333,"淡水信義線",37850.3050450147,6850.3050450147,0.220977582097248
"士林區",90000,19628,"分層出租",7,"華廈(10層含以下有電梯)","未知",730,1,3,2,2,235.75,21,1,1,1,1,1,0,0,1729.47672979259,390.166666666667,"淡水信義線",69700.0786303149,20299.9213696851,0.22555468188539
"文山區",34000,19628,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,4,2,2,150.42,48,1,1,0,0,1,0,0,609.844343731388,331.433333333333,"文湖線",30330.6665561812,3669.33344381881,0.107921571877024
"文山區",12500,19650,"獨立套房",17,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,1,1,41.02,27,1,1,1,1,0,0,0,869.064674664082,301.259259259259,"文湖線",12847.7182743525,347.718274352455,0.0278174619481964
"萬華區",19800,19648,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",728,1,2,2,1,60.36,41,1,1,0,0,1,0,0,1340.95363451299,322.928571428571,"中和新蘆線",20280.2397759101,480.239775910093,0.0242545341368734
"大同區",13000,19627,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,36.48,48,1,1,1,0,0,0,0,498.661591351747,379.866666666667,"中和新蘆線",15004.2560901167,2004.25609011673,0.154173545393595
"內湖區",26500,19627,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,93.9,38,1,1,0,0,1,0,0,240.508839608722,380.541666666667,"文湖線",28671.4285901651,2171.42859016508,0.0819407015156635
"中山區",32000,19631,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,98.49,43,1,0,1,1,0,0,0,272.496752360627,457,"文湖線",24958.208575487,7041.791424513,0.220055982016031
"士林區",33000,19635,"整棟(戶)出租",2,"透天厝","一般包租",365,0,3,2,2,77.5,56,1,1,0,0,0,0,0,659.994561541415,320.272727272727,"淡水信義線",29437.1501890662,3562.84981093383,0.107965145785873
"士林區",30000,19646,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,2,128.16,43,0,1,0,0,0,0,0,802.425915974662,378.366666666667,"淡水信義線",25950.6568895783,4049.3431104217,0.134978103680723
"北投區",16500,19632,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","一般轉租",365,0,3,1,1,86.49,40,1,0,0,0,0,0,0,1244.34697017171,272.5,"淡水信義線",19556.2415539513,3056.24155395131,0.185226760845534
"大安區",152000,19635,"未知",4,"店面(店鋪)","未知",730,0,0,0,0,100.18,50,0,0,0,0,0,0,0,257.213543172124,524.733333333333,"淡水信義線",80847.3956974847,71152.6043025153,0.468109238832337
"萬華區",25000,19636,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,3,2,1,99.89,41,1,1,0,0,1,0,0,1295.25056598907,335.933333333333,"淡水信義線",24379.9663411634,620.033658836615,0.0248013463534646
"萬華區",21000,19635,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,2,1,88.04,47,0,1,0,0,0,0,0,685.328729156043,290.066666666667,"板南線",19901.1001739068,1098.89982609322,0.0523285631472962
"大同區",16500,19636,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,0,1,38.69,15,1,1,1,1,0,0,0,482.60299883915,422.153846153846,"中和新蘆線",18147.3413974246,1647.34139742463,0.0998388725711894
"大安區",21500,19640,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,100.82,45,0,1,0,0,0,0,0,210.127600255902,437.433333333333,"文湖線",25411.7766149679,3911.77661496792,0.181943098370601
"文山區",22000,19627,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,3,2,1,87.78,42,1,1,1,0,1,0,0,1773.81093096105,287.666666666667,"文湖線",20946.1369244904,1053.86307550955,0.047902867068616
"萬華區",15000,19627,"獨立套房",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,1,1,1,44.55,51,1,1,1,0,1,0,0,341.802215898506,447.9,"板南線",14438.3101784977,561.689821502261,0.0374459881001507
"中山區",27000,19642,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,1,2,103.87,54,1,1,0,0,1,0,0,366.622560290259,425.766666666667,"文湖線",31650.9184148448,4650.91841484483,0.172256237586846
"中山區",31800,19631,"整棟(戶)出租",17,"住宅大樓(11層含以上有電梯)","未知",730,1,1,2,1,52.85,27,1,1,1,1,1,1,1,613.135328355264,398.733333333333,"松山新店線",30761.5861614121,1038.41383858787,0.0326545232260337
"中山區",68000,19631,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",730,1,1,2,1,105.34,12,1,1,1,1,1,1,1,338.252710618221,606,"中和新蘆線",56347.7459487431,11652.2540512569,0.171356677224366
"中山區",21000,19647,"分租套房",5,"華廈(10層含以下有電梯)","未知",730,1,6,6,6,24.79,18,1,0,0,1,0,1,0,649.939723836857,436.260869565217,"文湖線",18374.8743846388,2625.12561536116,0.125005981683865
"士林區",13000,19645,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,97.51,42,0,1,0,0,0,0,0,1912.22917681495,199.5,"淡水信義線",15048.4947249464,2048.49472494644,0.157576517303572
"士林區",14000,19646,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,96.4,42,0,1,0,0,0,0,0,1904.90950959903,164.833333333333,"淡水信義線",14962.1138122185,962.113812218466,0.0687224151584618
"大安區",55000,19631,"整棟(戶)出租",16,"住宅大樓(11層含以上有電梯)","未知",730,1,3,2,2,136.77,27,1,1,1,1,1,0,0,313.405481606795,591.555555555556,"文湖線",57488.1080625023,2488.10806250231,0.0452383284091329
"中山區",28000,19636,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",730,0,3,1,1,61.84,54,1,1,0,0,1,0,0,447.036061271117,530.48275862069,"文湖線",21575.6387867755,6424.36121322453,0.229441471900876
"南港區",30000,19648,"整棟(戶)出租",9,"華廈(10層含以下有電梯)","一般包租",730,1,3,2,2,80.54,25,1,1,1,0,1,0,0,486.293465240609,409.5,"文湖線",32069.3451198873,2069.34511988732,0.0689781706629108
"松山區",27000,19632,"獨立套房",8,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,1,1,1,66.85,48,1,1,0,0,1,0,0,237.885461754382,439.769230769231,"松山新店線",21207.2968441347,5792.70315586529,0.214544561328344
"信義區",75000,19654,"未知",18,"辦公商業大樓","未知",730,1,2,0,1,129.54,33,1,0,0,0,0,0,0,45.4896535161651,863.933333333333,"板南線",60894.6432466031,14105.3567533969,0.188071423378625
"士林區",18000,19635,"獨立套房",13,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,0,1,46.31,24,1,1,1,1,0,0,0,165.559724485044,414.48,"淡水信義線",18187.1906970224,187.190697022383,0.0103994831679101
"士林區",13000,19643,"獨立套房",4,"華廈(10層含以下有電梯)","社會住宅包租轉租",711,1,1,1,1,27.63,6,1,1,0,0,0,0,0,4117.66366346931,255,"淡水信義線",12910.3847913348,89.6152086651728,0.00689347758962867
"北投區",22000,19650,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,4,2,2,139.72,36,0,1,0,0,0,0,0,352.953466195045,293.115384615385,"淡水信義線",25313.8523147193,3313.85231471927,0.150629650669058
"北投區",35000,19654,"整棟(戶)出租",3,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,4,2,2,116.4,51,0,1,0,0,0,0,0,370.166222150133,361.653846153846,"淡水信義線",28578.1145418993,6421.88545810068,0.183482441660019
"文山區",23000,19655,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,105.67,42,1,1,0,0,0,0,0,1815.27601266953,254.37037037037,"文湖線",22731.5965533107,268.403446689343,0.0116697150734497
"萬華區",18000,19641,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",365,0,2,1,1,44.73,53,1,1,0,0,1,0,0,634.408139535504,496.3,"板南線",15524.2518757201,2475.74812427985,0.137541562459992
"中山區",16000,19655,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,1,1,1,39.97,39,1,1,1,1,0,0,0,297.673002742251,465,"中和新蘆線",15073.8442272581,926.1557727419,0.0578847357963688
"松山區",75000,19647,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","未知",547,1,4,2,2,209.9,44,0,0,0,0,0,0,0,223.742802859919,444.785714285714,"松山新店線",72261.4192551553,2738.58074484467,0.0365144099312623
"士林區",18000,19653,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,1,1,81.19,38,1,1,0,0,1,0,0,831.575063442616,559.833333333333,"淡水信義線",21596.5351740657,3596.53517406569,0.199807509670316
"北投區",19900,19644,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,70.95,47,1,1,0,0,0,0,0,230.860030355231,359.533333333333,"淡水信義線",22812.240377359,2912.240377359,0.146343737555729
"松山區",62000,19657,"未知",7,"華廈(10層含以下有電梯)","未知",1095,1,3,2,2,108.99,45,1,0,0,0,0,0,0,456.890204527551,528.166666666667,"板南線",47157.3439712383,14842.6560287617,0.239397677883253
"北投區",1e+05,19641,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",365,1,3,2,2,161.42,17,1,1,1,1,1,0,0,287.986693581105,450.928571428571,"淡水信義線",71433.4110013215,28566.5889986785,0.285665889986785
"文山區",52000,19657,"未知",4,"店面(店鋪)","未知",3652,0,0,0,1,70.82,48,0,0,0,0,0,0,0,574.357322863687,387.133333333333,"松山新店線",45180.4082947345,6819.59170526546,0.131145994332028
"中山區",14000,19655,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,1,1,1,31.39,48,1,1,0,0,0,0,0,527.91234098074,591.466666666667,"淡水信義線",13367.5219628254,632.478037174595,0.0451770026553282
"大安區",86950,19634,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",730,1,3,2,2,125.37,10,1,1,1,1,1,0,0,583.584679575459,656.333333333333,"淡水信義線",68716.2741775209,18233.7258224791,0.209703574726614
"中正區",14000,19650,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,2,1,1,38.01,49,1,1,1,0,0,0,0,957.939501596794,356.25,"松山新店線",14472.4476801702,472.44768017024,0.0337462628693029
"文山區",22000,19648,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",338,0,3,1,1,65.68,50,1,1,0,0,1,0,0,897.098131718773,311.566666666667,"文湖線",17808.2235617686,4191.77643823138,0.190535292646881
"中山區",10000,19650,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅代管",365,1,1,0,1,24.45,44,0,1,0,0,0,0,0,545.814927605039,447.833333333333,"中和新蘆線",8991.82249137163,1008.17750862837,0.100817750862837
"內湖區",28500,19649,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",365,0,3,2,1,98.43,42,1,1,1,0,1,0,0,213.212472897328,387.25,"文湖線",27044.9873193704,1455.01268062958,0.0510530765133185
"中山區",23282,19640,"獨立套房",14,"住宅大樓(11層含以上有電梯)","未知",366,1,1,1,1,46.25,12,1,1,1,1,0,0,0,173.88407401737,345.181818181818,"文湖線",27985.880776607,4703.88077660705,0.202039377055538
"中山區",16000,19643,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",156,0,1,1,1,42.69,40,1,1,1,0,1,0,0,758.301838915177,486.566666666667,"文湖線",14120.65126707,1879.34873293003,0.117459295808127
"文山區",19000,19660,"獨立套房",13,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,1,1,47.2,27,1,1,1,1,1,0,0,836.333332430725,298.888888888889,"文湖線",15949.1256690655,3050.87433093447,0.160572333207078
"萬華區",24000,19653,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,3,1,1,65.05,42,1,1,0,0,1,0,0,609.747923548531,293.733333333333,"板南線",19547.8410701921,4452.15892980794,0.185506622075331
"信義區",38900,19638,"獨立套房",19,"住宅大樓(11層含以上有電梯)","未知",669,1,1,1,1,47.31,14,1,1,1,1,0,0,0,463.088549059225,562.633333333333,"淡水信義線",31369.3711450442,7530.62885495584,0.193589430718659
"信義區",30000,19643,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",365,1,3,1,1,100.61,41,1,1,1,1,1,0,0,598.335398276864,458.8,"淡水信義線",26192.5118154185,3807.48818458148,0.126916272819383
"北投區",20000,19653,"整棟(戶)出租",2,"透天厝","社會住宅代管",365,0,2,2,1,63.7,50,1,1,1,1,1,0,0,433.316557668114,272.2,"淡水信義線",22805.6894260508,2805.68942605081,0.14028447130254
"大安區",33000,19654,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,3,2,2,87.25,36,1,1,1,0,1,0,0,391.346409750259,532.2,"文湖線",32109.2707403375,890.729259662476,0.0269917957473477
"大安區",80000,19648,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",365,1,4,2,2,179.17,39,0,0,0,0,0,0,0,336.125453394551,658.88,"文湖線",72259.5901406433,7740.4098593567,0.0967551232419588
"萬華區",30500,19653,"整棟(戶)出租",26,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,1,1,1,51.73,7,1,1,0,1,0,0,0,490.049602112097,547.033333333333,"板南線",22042.0843810718,8457.91561892818,0.277308708817317
"大同區",18000,19660,"整棟(戶)出租",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",365,1,0,0,0,40.89,45,1,1,1,1,1,0,0,434.657285811727,303.909090909091,"松山新店線",16299.4731393132,1700.52686068678,0.0944737144825989
"大同區",48000,19645,"獨立套房",19,"住宅大樓(11層含以上有電梯)","未知",365,1,1,1,1,65.23,4,1,1,1,1,0,1,1,116.009102344176,659.566666666667,"淡水信義線",47419.6557015106,580.344298489363,0.0120905062185284
"中山區",27000,19653,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",365,1,0,0,0,40.86,15,1,1,1,1,0,0,0,363.09448625649,485.533333333333,"文湖線",20010.8770651007,6989.12293489928,0.25885640499627
"中山區",73000,19654,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",365,1,2,2,2,131.4,7,0,0,0,0,0,0,0,409.056207825119,562.766666666667,"中和新蘆線",68968.3503940598,4031.64960594024,0.0552280767937019
